model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-ES,metadata,es,5,2025,292,6,9.645985389245618,0.03303419653851239,0.003679270961684999,0.033675828416670675,30,0.018051436499840697,0.04934991250425325,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,5,2026,137,2,4.649239092022991,0.033936051766591174,0.005813747674878446,0.04363721391094124,15,0.01695606194750232,0.07268718105021545,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,6,2020,90,7,5.980295048636484,0.0664477227626276,0.006300456314795446,0.05643820408011016,15,0.02582223203750444,0.0872603441762398,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,6,2021,110,6,6.468049217776623,0.058800447434332936,0.00937487527866376,0.06499161388489458,16,0.046014190140305694,0.08269888865238585,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,6,2022,131,3,5.603390614665982,0.04277397415775559,0.009540201851027108,0.06976916522514626,15,0.05196594436022495,0.08697037815291102,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,6,2023,184,12,14.72853979305947,0.08004641191880146,0.00843527519288749,0.06698114488366687,32,0.051125427338069324,0.08325059982072362,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,6,2024,251,12,13.99563678028946,0.05575950908481857,0.0062823142042004445,0.054811837485613135,35,0.04179915100088372,0.06837639090465542,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,6,2025,292,9,9.128192693894599,0.031260933883200684,0.00420887618673154,0.039200109618456415,24,0.02508489580332105,0.05346787349483021,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,6,2026,137,3,3.4201178453231287,0.02496436383447539,0.004051420672101185,0.025984110837080715,11,0.0010588301472514413,0.05107318999942333,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,7,2020,90,13,10.534938341624299,0.11705487046249222,0.012352063721560225,0.10470822948048453,22,0.0729976030585289,0.14288924696384483,estimateEffect_global_simulation,TRUE,1,0.246006
