model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-ES,metadata,es,3,2023,189,12,15.979457123176298,0.08454739218611797,0.011356427422933598,0.08601829489993015,46,0.06633752350594266,0.1068509935496682,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,3,2024,264,11,12.747756616182132,0.048286956879477774,0.0039052229895867457,0.05230355958917274,38,0.03709888119567122,0.0678359748718429,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,3,2025,323,10,12.392036627824123,0.03836543847623567,0.004473307342806195,0.040113072563738195,30,0.023166487671466365,0.056947561836538124,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,3,2026,157,12,11.563240985036831,0.07365121646520274,0.0067368504279368595,0.07268035383302954,24,0.041436956413403794,0.10360045419981054,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,4,2020,93,9,8.579361111845959,0.09225119475103181,0.006739631556771572,0.07457877523352081,18,0.018078984076140038,0.13054059532086176,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,4,2021,111,8,9.9030493066831209,0.08921666042056865,0.010923388439505577,0.11893594992168025,21,0.0855994410880141,0.14994143229051832,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,4,2022,134,24,23.96810718697841,0.17886647154461502,0.03293616908859359,0.1618294031285443,42,0.12679713030650688,0.1951564651772324,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,4,2023,189,45,38.909394026801564,0.20586980966561674,0.01868561477021972,0.20178992021847691,66,0.17024668338007254,0.23399341966442333,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,4,2024,264,79,70.17987062078906,0.2658328432605646,0.03046886654070146,0.22932216020449525,106,0.20402339779795878,0.25547089087623676,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,4,2025,323,70,64.00187651586893,0.19814822450733413,0.025796878158488447,0.20272069493269293,112,0.1737295385305353,0.23025214518533227,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,4,2026,157,19,16.60306388547907,0.10575199927056733,0.00921222602591013,0.09801751624066095,35,0.04943979712993404,0.14743719851332737,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,5,2020,93,23,16.82201708883849,0.18088190418105904,0.03005018838723894,0.17555464135172485,36,0.1328122741149584,0.22274021749925246,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,5,2021,111,18,17.736695260520225,0.15979004739207409,0.030693977378799385,0.1508992572118292,40,0.1270123022206922,0.17632711947637847,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,5,2022,134,20,16.51461290848195,0.12324337991404441,0.01780021314326119,0.12620705630742604,33,0.10164428949745463,0.15023952105746122,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,5,2023,189,26,20.11140952413199,0.10640957420175656,0.012569039570079509,0.1014410870658885,45,0.07870456131373477,0.1255300680022174,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,5,2024,264,26,21.21313956120471,0.08035280136819965,0.005260127066142488,0.07660402697705666,47,0.0594643519654814,0.09302667152156562,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,5,2025,323,14,15.651763214269705,0.04845747125160899,0.004926555884333649,0.051855808647584815,36,0.03349483083254236,0.07039767002233205,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,5,2026,157,7,4.0457357349558425,0.02576901742010091,0.0032742645129367914,0.02731417050785874,10,-0.0026095336845389444,0.05757917111252853,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,6,2020,93,2,3.816833553206682,0.04104122100222239,0.010647590189972264,0.046031666342370166,11,0.014391920165726543,0.07865906394031899,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,6,2021,111,1,3.6714279197490614,0.0330759272049465,0.007747265903934473,0.03204433507468858,11,0.013789051245024964,0.051248223711392434,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,6,2022,134,0,4.06178939365301,0.030311861146664253,0.007385265911464677,0.027341193772571975,14,0.007723165780818193,0.04634136266514418,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,6,2023,189,6,8.223595902113782,0.04351108942917345,0.008493849941913566,0.041240527919501745,22,0.022577821983686273,0.0595790657539738,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,6,2024,264,12,16.832159332279424,0.06375817928893722,0.013804509588182502,0.0802948294630537,45,0.06261624994816921,0.0968083951750138,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,6,2025,323,55,51.968504256017916,0.16089320203101523,0.05081651603510051,0.14035317410769765,130,0.12139172728574243,0.15849510302587724,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,6,2026,157,43,35.46976941073698,0.22592209815756037,0.1313417482036606,0.21329040710714017,86,0.17515898012048498,0.2489051285986788,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,7,2020,93,0,0.7050743384786181,0.007581444499770087,0.0020627936255890635,0.01237459023593443,3,-0.017160766265097604,0.04195924093393634,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,7,2021,111,1,2.861565758429486,0.025779871697562937,0.003506041925874499,0.02682617311753835,11,0.008601939015084771,0.04439234971135762,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,7,2022,134,3,3.5079955938185208,0.026179071595660602,0.004088992042092711,0.04207971830309417,7,0.02309431543035788,0.060665101776622876,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,7,2023,189,6,8.876769387782964,0.04696703379779346,0.0063741632869584895,0.058940101677861456,16,0.041049355016643724,0.0771951480518919,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,7,2024,264,17,20.137947121483826,0.07628010273289328,0.0077942557595886575,0.07570454245310858,40,0.06057946367000379,0.09199469623027084,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,7,2025,323,26,22.500690782873818,0.06966158137112637,0.008162194123553826,0.08065760832603913,53,0.06423870997574554,0.09886529501235551,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,7,2026,157,7,9.720313437457245,0.061912824442402835,0.007413161560838725,0.06632807675902935,26,0.036349829454901283,0.09639269965679953,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,8,2020,93,2,2.136403891744822,0.022972084857471205,0.006331496785768925,0.03563998121404918,5,0.004137619185498836,0.06964064818327562,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,8,2021,111,4,4.485319385291358,0.040408282750372594,0.007584508134182708,0.030250729983703352,15,0.011221999714705819,0.050161717480866994,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,8,2022,134,3,4.309670436902924,0.03216171967838003,0.006461514417154652,0.033301268285255314,12,0.012466335237420662,0.05430266681713988,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,8,2023,189,9,9.930782596091799,0.05254382325974497,0.010027083043964873,0.05326234111171434,31,0.03345732766766781,0.07340045078697643,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,8,2024,264,23,20.9921253337802,0.07951562626431895,0.013939889937418145,0.09328341429139995,55,0.07504244658490311,0.11169046062528201,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,8,2025,323,59,50.38284543398935,0.1559840415912983,0.0373107670448821,0.13553966607654008,128,0.11678049603226764,0.1565525162414854,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,8,2026,157,29,26.400650323415,0.1681570084293949,0.04036974491754251,0.16426943955175735,62,0.13257258138253894,0.19544966710832218,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,9,2020,93,1,2.6908515918265294,0.02893388808415623,0.007046554882582423,0.03943066800006244,9,0.008968697329764005,0.07058029796611778,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,9,2021,111,2,3.416165796650899,0.030776268438296388,0.006987717293092394,0.029440209494500977,9,0.012001608529267176,0.04810097494751344,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,9,2022,134,1,4.44357693404938,0.033161021895890895,0.006775943621725719,0.02890165870288781,12,0.010333555175317276,0.04935910916117986,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,9,2023,189,6,7.362130638292934,0.03895307216028007,0.007517145749368828,0.04730156676620214,18,0.028636470248564635,0.06738946169880362,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,9,2024,264,20,21.093561017708243,0.07989985233980396,0.011845271336414033,0.08642197077384113,54,0.0701213654530605,0.10481952423935878,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,9,2025,323,38,40.6590554079634,0.12587942850762665,0.0250641639108801,0.11756487927115611,102,0.10083511740263736,0.13499015738602363,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,9,2026,157,14,18.4246627762212,0.11735453997593123,0.018597128908755114,0.11787153715423679,45,0.08776364373720813,0.14953006083682258,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,10,2020,93,23,20.32393211784502,0.21853690449295718,0.08855442263384258,0.19083591728968785,46,0.14915133799962155,0.23260262700134535,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,10,2021,111,23,21.09016432767986,0.19000148042954831,0.07381313728594247,0.20512137639973646,49,0.1789527903919925,0.2326468038986943,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,10,2022,134,36,32.00571225750032,0.23884859893656954,0.11966244980835011,0.20416603309818945,74,0.17801207251488135,0.2304594095117848,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,10,2023,189,38,35.649697409237014,0.18862273761501067,0.05985422927347654,0.17267320122668778,82,0.14932236021706646,0.19700162621972794,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,10,2024,264,25,28.52120258281876,0.10803485826825288,0.030901724176520082,0.10613922254594685,77,0.08835385670597493,0.12477216714064357,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,10,2025,323,7,13.44354600341581,0.04162088545949167,0.0102405291422555,0.04267808200005782,42,0.02381686824896008,0.061190568606277744,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,10,2026,157,1,2.041063483725747,0.013000404354941061,0.003068686285338103,0.014284522886964393,6,-0.01722167394550361,0.04521444622799116,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,11,2020,93,9,11.098157578114042,0.11933502772165636,0.036930484349080944,0.12292721614405788,29,0.08588259446884161,0.1586154955651667,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,11,2021,111,15,15.050197666425303,0.1355873663641919,0.04438374609227911,0.11566996812945826,37,0.09392646937891125,0.13554068672329306,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,11,2022,134,12,10.792716759330359,0.08054266238306239,0.02101651910338797,0.10774473011903694,27,0.08616720973067915,0.12929438446967778,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,11,2023,189,24,21.530057441669726,0.11391564783952236,0.02292036360608258,0.098481037121707,55,0.07839018913200525,0.1193279892937098,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,11,2024,264,24,23.079409752866255,0.0874220066396449,0.017589188538915515,0.0858370474478645,58,0.07136889628995507,0.10123884498770949,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,11,2025,323,14,18.78262638933838,0.058150546097022845,0.012650829584630633,0.062250460492653384,60,0.045723950943211446,0.07867780764545208,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,11,2026,157,2,3.605325872604244,0.02296385906117353,0.00451944104846618,0.02362027567296072,12,-0.0015875353995716077,0.05002776702308517,estimateEffect_global_simulation,FALSE,1,0.158192
STM-METADATA-ES,metadata,es,12,2020,93,6,7.5802383674532265,0.08150793943498093,0.015110974868152768,0.0920795176931992,23,0.05667938399029761,0.12667779414140942,estimateEffect_global_simulation,TRUE,1,0.242902
STM-METADATA-ES,metadata,es,12,2021,111,13,11.046023911501555,0.09951372893244645,0.013694091408239541,0.07779013579833208,26,0.058120949974780164,0.09793621488134857,estimateEffect_global_simulation,TRUE,1,0.261538
STM-METADATA-ES,metadata,es,12,2022,134,8,6.565100314827829,0.04899328593155096,0.00747192751833158,0.06459680108796752,15,0.04611505477365441,0.08374953858856202,estimateEffect_global_simulation,TRUE,1,0.367003
STM-METADATA-ES,metadata,es,12,2023,189,6,10.300918112279755,0.05450221223428442,0.007603293379194088,0.05359963861445846,29,0.03615977041477463,0.07189446256865639,estimateEffect_global_simulation,TRUE,1,0.399433
STM-METADATA-ES,metadata,es,12,2024,264,10,11.903617533838213,0.04508946035544777,0.006043433894711047,0.04936078566916361,28,0.033324576894007966,0.06459770948340521,estimateEffect_global_simulation,TRUE,1,0.297297
STM-METADATA-ES,metadata,es,12,2025,323,19,21.766389494547024,0.06738820276949543,0.009791746961724902,0.070354775957964,57,0.05330135731095123,0.0875668080675894,estimateEffect_global_simulation,TRUE,1,0.25576
STM-METADATA-ES,metadata,es,12,2026,157,15,19.897501720081443,0.12673567974574168,0.02758706281204516,0.12692640884105966,52,0.096679914103424,0.15844839407353845,estimateEffect_global_simulation,FALSE,1,0.158192
