model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-EN,metadata,en,13,2021,192,13,13.322690205387058,0.06938901148639093,0.007451064681069321,0.06432694915924544,37,0.041658157400721776,0.08926020568179951,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-EN,metadata,en,13,2022,155,5,7.728511457941978,0.04986136424478695,0.005544122097643039,0.06210269993608447,19,0.043163633300646986,0.08400134241287088,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-EN,metadata,en,13,2023,149,13,11.486936292200147,0.07709353216241709,0.006631217200327892,0.06583691928885749,27,0.04220258259477111,0.09004971295039658,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-EN,metadata,en,13,2024,124,4,7.107894420580104,0.057321729198226645,0.0068529707719100445,0.06515132425249248,21,0.0433752959569865,0.08707797224282826,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-EN,metadata,en,13,2025,96,6,6.2432887016066045,0.06503425730840214,0.007888214606166845,0.059817230557858966,19,0.02874411885464127,0.09080104603649683,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-EN,metadata,en,13,2026,7,0,0.05276420683775778,0.007537743833965397,0.0023485708688196355,0.052163134572542534,0,-0.012458960900416776,0.11757018444329734,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-EN,metadata,en,14,2020,216,14,12.603431984195073,0.05834922214905126,0.004915116633138965,0.05677866612560918,31,0.031847388037776696,0.08167948023759394,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-EN,metadata,en,14,2021,192,10,8.813550931976051,0.04590391110404193,0.005876137942915435,0.06169168581131457,17,0.039904153597409606,0.08438332766227208,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-EN,metadata,en,14,2022,155,12,12.075392992972626,0.07790576124498469,0.004335886117439447,0.06121309378807863,27,0.04332336346652787,0.08059865770335672,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-EN,metadata,en,14,2023,149,7,6.387084133393688,0.04286633646572945,0.004987745120102542,0.05698477954073786,16,0.036402369387990505,0.07773230968842118,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-EN,metadata,en,14,2024,124,6,6.060781939330069,0.04887727370427475,0.004779282398004914,0.05187420688040075,15,0.03171964764880927,0.07227374731394157,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-EN,metadata,en,14,2025,96,5,4.644214222384372,0.048377231483170545,0.006269361705058487,0.046542112984194695,7,0.01830703377217108,0.07635996641042143,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-EN,metadata,en,14,2026,7,0,0.0694334778416339,0.009919068263090556,0.005846769175690453,0.04109946552392242,0,-0.018826398106898193,0.10273906925468763,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-EN,metadata,en,15,2020,216,15,14.108921223157187,0.06531907973683883,0.007560714010560965,0.06390131981779455,30,0.03918881428488834,0.08938581027671168,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-EN,metadata,en,15,2021,192,11,11.069223007230057,0.05765220316265655,0.00630475496811864,0.059505753038907525,30,0.03940767490989844,0.0803807350085205,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-EN,metadata,en,15,2022,155,10,9.210616339882218,0.059423331225046574,0.008553563531517431,0.05943415453994027,22,0.04087587040958103,0.07819619588424037,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-EN,metadata,en,15,2023,149,6,10.47705533132325,0.07031580759277349,0.007042704062482579,0.06288773080243548,30,0.04118969088927407,0.08502339444476219,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-EN,metadata,en,15,2024,124,8,8.979186672111263,0.07241279574283276,0.0073935721138376105,0.06803979760131164,21,0.048068784146262755,0.08817031094126795,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-EN,metadata,en,15,2025,96,4,5.06145449588303,0.05272348433211489,0.005692851018133868,0.07414658923300321,16,0.043011991603070746,0.1063219747181219,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-EN,metadata,en,15,2026,7,3,2.0188029175562994,0.28840041679375705,0.24496169068197118,0.08072986551855776,4,0.01605776032283052,0.14626135012430797,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-EN,metadata,en,16,2020,216,2,2.9353948888874055,0.013589791152256506,0.001982176930287664,0.019281940128485744,8,0.006361401101009671,0.0337829030664953,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-EN,metadata,en,16,2021,192,2,2.4199119256628765,0.012603707946160815,0.0026797106518092408,0.02020570591151614,5,0.00835702277622616,0.03376963736655282,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-EN,metadata,en,16,2022,155,1,2.358035039676153,0.015213129288233247,0.0018763036041785882,0.01902717929654198,6,0.008511431469887264,0.029765547591076875,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-EN,metadata,en,16,2023,149,2,1.7277653089042617,0.011595740328216522,0.002150308460842451,0.018363881788969635,4,0.0076109095363741585,0.02970156372955878,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-EN,metadata,en,16,2024,124,2,2.406616567841059,0.01940819812775048,0.0020878000784235826,0.021139410597129506,4,0.010214323756498826,0.03338994481321521,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-EN,metadata,en,16,2025,96,2,1.940833899357809,0.020217019784977176,0.002189198611756831,0.026794975236640116,3,0.009264143931907266,0.046089765438902766,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-EN,metadata,en,16,2026,7,0,0.1422825874185094,0.020326083916929916,0.0031097162733240663,0.03388792162148634,1,-0.0015224091681672704,0.07221114497286948,estimateEffect_global_simulation,FALSE,1,0.190476
