model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-PT,metadata,pt,6,2023,8,3,1.9527775662263456,0.2440971957782932,0.018782044366789857,0.17568609663470713,3,0.009854546975003807,0.3656535573445193,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-PT,metadata,pt,6,2024,3,0,0.008638025860721446,0.002879341953573815,0.0033845344348124233,0.2571425659339279,0,0.07811739341745316,0.46701507680500376,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-PT,metadata,pt,6,2025,1,1,0.9806115703907216,0.9806115703907216,0.9806115703907216,0.3686972643554489,1,0.16139192681535655,0.6072176125867204,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-PT,metadata,pt,6,2026,3,2,1.468886663803324,0.4896288879344413,0.4827875002276173,0.4952735386804913,2,0.1524355054115344,0.8609423074571297,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-PT,metadata,pt,7,2020,5,0,0.025004056581655956,0.005000811316331191,0.002271189557300578,0.041442837920611174,0,-0.13549902950042736,0.24773246251197328,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-PT,metadata,pt,7,2021,16,4,3.0253301921264675,0.18908313700790422,0.004231631989561838,0.1359608369490192,4,0.03320219182262678,0.2395781523505635,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-PT,metadata,pt,7,2022,6,0,0.2081078611025003,0.034684643517083384,0.002199051508817334,0.11883962596914163,1,0.019998777797862848,0.22682483956177943,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-PT,metadata,pt,7,2023,8,0,0.3220501198282033,0.04025626497852541,0.00507987688610898,0.050517102450418516,2,-0.07459649408484015,0.1841429865066077,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-PT,metadata,pt,7,2024,3,0,0.1384014974237313,0.0461338324745771,0.027223133493613997,0.014510712856934789,1,-0.12408162243994829,0.16457159653047843,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-PT,metadata,pt,7,2025,1,0,0.004278589604913355,0.004278589604913355,0.004278589604913355,0.01358447477894829,0,-0.13491678289044978,0.1675389943516999,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-PT,metadata,pt,7,2026,3,0,0.004820889559577051,0.0016069631865256837,7.73239743421657e-4,0.030166269158521226,0,-0.19549411654855692,0.26726450663937695,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-PT,metadata,pt,8,2020,5,2,1.595495150520621,0.3190990301041242,0.0038892856583818435,0.3015125173776562,2,0.01584173859586893,0.6041083734004037,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-PT,metadata,pt,8,2021,16,2,2.311898930551516,0.14449368315946975,0.0033683094623381538,0.14484359495514748,3,0.008802114848632473,0.2845703686740648,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-PT,metadata,pt,8,2022,6,0,0.1634751065044885,0.027245851084081413,0.004853973638546451,0.09322447508781669,1,-0.041945769507855946,0.22564075684276452,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-PT,metadata,pt,8,2023,8,1,1.0152924330870916,0.12691155413588645,0.005306696997350882,0.09618477307439643,1,-0.06893348734041632,0.26044206286165034,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-PT,metadata,pt,8,2024,3,0,0.029625614703798635,0.009875204901266211,0.0013830522996142213,0.08098072287266832,0,-0.0965158806983161,0.27190976354596774,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-PT,metadata,pt,8,2025,1,0,8.040445971140442e-4,8.040445971140442e-4,8.040445971140442e-4,0.04236883231650023,0,-0.15449239568106365,0.23860910838179963,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-PT,metadata,pt,8,2026,3,0,0.0043203587034215014,0.001440119567807167,7.185606632147537e-4,-0.007925620572697524,0,-0.31366059501848526,0.2964841378615072,estimateEffect_global_simulation,FALSE,1,0.190476
